year,cname_year,wdi_armedf,wdi_armedfper,wdi_expmilgdp,wdi_expmilgexp,wdi_imparms,scf_milexp,scf_ExpPerTroop,scf_Praetorian
2004,"Congo, Democratic Republic 2004",64000,0,1.337,13,.,150675184.67,2354.26,11.34
2004,Congo 2004,12000,1,2.674,9,.,151044166.32,12585.97,7.60
2004,Colombia 2004,336000,2,3.465,.,18000000,4850263025.49,14435.26,4.41
2004,Comoros 2004,.,.,.,.,.,.,.,.
2004,Cape Verde 2004,1000,1,0.698,.,.,6346152.44,6339.81,3.27
2004,Costa Rica 2004,.,.,.,.,.,.,.,.
2004,Czechoslovakia 2004,.,.,.,.,.,.,.,.
2004,Cuba 2004,75000,2,3.411,.,.,1307969794.36,17439.36,5.11
2004,Cyprus (-1974) 2004,.,.,.,.,.,.,.,.
2004,Cyprus (1975-) 2004,11000,2,1.974,3,16000000,347154209.52,31556.60,1.31
2004,Czech Republic 2004,27000,1,1.716,5,7000000,2192845953.34,81213.51,6.48
2004,"Germany, East 2004",.,.,.,.,.,.,.,.
2004,Germany 2004,284000,1,1.348,4,187000000,38303686784.14,134871.66,3.92
2004,"Germany, West 2004",.,.,.,.,.,.,.,.
2004,Djibouti 2004,11000,5,5.608,.,4000000,38521738.22,3501.66,3.91
2004,Dominica 2004,.,.,.,.,.,.,.,.
2004,Denmark 2004,21000,1,1.424,4,228000000,3678842455.34,175174.63,3.67
2004,Dominican Republic 2004,39000,1,0.708,5,35000000,220340071.40,5649.60,1.65
2004,Algeria 2004,318000,3,3.284,.,242000000,3200106116.29,10063.20,3.39
2004,Ecuador 2004,46270,1,1.940,.,15000000,764902248.18,16530.92,5.67
2004,Egypt 2004,798000,3,3.026,11,613000000,2597429508.11,3254.92,2.79
2004,Eritrea 2004,201000,10,.,.,80000000,.,.,.
2004,Spain 2004,220000,1,1.060,4,315000000,11828552252.71,53765.90,2.07
2004,Estonia 2004,6000,1,1.700,6,8000000,217657364.58,36270.18,3.86
2004,Ethiopia (-1992) 2004,.,.,.,.,.,.,.,.
2004,Ethiopia (1993-) 2004,182000,1,3.076,19,239000000,341122595.85,1874.29,12.59
2004,Finland 2004,31000,1,1.345,4,77000000,2674645280.64,86276.10,2.27
2004,Fiji 2004,3000,1,1.716,7,.,51229559.79,17070.83,4.68
2004,France (-1962) 2004,.,.,.,.,.,.,.,.
2004,France (1963-) 2004,358000,1,2.495,6,93000000,54120107579.11,151173.06,4.37
2004,Micronesia 2004,.,.,.,.,.,.,.,.
2004,Gabon 2004,6000,1,1.586,.,6000000,144415046.08,24065.16,3.56
2004,United Kingdom 2004,205000,1,2.349,6,214000000,55158627305.14,269065.16,6.87
2004,Georgia 2004,22000,1,1.374,9,37000000,80361580.17,3652.63,2.70
2004,Ghana 2004,7000,0,0.635,3,35000000,64300020.73,9184.41,18.89
2004,Guinea 2004,11000,0,2.229,.,.,63549774.85,5776.73,19.17
2004,Gambia 2004,800,0,0.334,3,5000000,2102659.46,2625.04,5.81
2004,Guinea-Bissau 2004,9000,2,.,.,.,.,.,.
2004,Equatorial Guinea 2004,1000,0,.,.,7000000,.,.,.
2004,Greece 2004,167000,3,2.606,6,1368000000,6417960908.40,38430.67,1.72
2004,Grenada 2004,.,.,.,.,.,.,.,.
2004,Guatemala 2004,48000,1,0.479,4,.,126336952.23,2631.97,1.29
2004,Guyana 2004,2000,1,2.816,.,.,23693152.99,11840.66,10.44
2004,Honduras 2004,20000,1,0.683,3,.,62263002.24,3112.99,2.31
2004,Croatia 2004,30000,2,1.758,5,8000000,766490024.08,25548.82,2.60
2004,Haiti 2004,.,.,.,.,.,.,.,.
2004,Hungary 2004,46000,1,1.479,4,72000000,1594633073.52,34665.18,3.25
2004,Indonesia 2004,582000,1,0.946,6,79000000,2557895682.77,4395.00,3.63
2004,India 2004,2617000,1,2.829,19,2180000000,21592994478.37,8251.05,12.18
2004,Ireland 2004,10000,1,0.568,2,19000000,1129571020.24,112945.81,2.31
2004,Iran 2004,460000,2,2.854,17,121000000,6022004175.24,13091.28,4.30
2004,Iraq 2004,179000,3,1.676,.,72000000,801751190.80,4479.03,2.46
2004,Iceland 2004,.,.,.,.,.,.,.,.
2004,Israel 2004,176000,7,8.095,19,852000000,11076668087.87,62935.26,3.13
2004,Italy 2004,445000,2,1.896,5,444000000,34815381723.79,78236.64,2.46
2004,Jamaica 2004,2000,0,0.536,2,.,59520296.35,29745.28,7.06
2004,Jordan 2004,110000,8,5.143,16,158000000,598620952.36,5441.96,2.47
2004,Japan 2004,251000,0,0.979,.,399000000,44187517117.85,176045.18,4.98
2004,Kazakhstan 2004,99000,1,0.988,7,47000000,514602411.15,5197.95,1.50
2004,Kenya 2004,29000,0,1.614,8,.,285594762.54,9847.76,19.17
2004,Kyrgyzstan 2004,17000,1,2.849,.,5000000,70203616.97,4129.38,8.55
2004,Cambodia 2004,192000,3,1.268,15,.,70434141.52,366.84,0.87
2004,Kiribati 2004,.,.,.,.,.,.,.,.
2004,St Kitts and Nevis 2004,.,.,.,.,.,.,.,.
2004,"Korea, South 2004",696000,3,2.331,13,1064000000,20145706630.86,28944.94,1.61
2004,Kuwait 2004,21000,2,5.804,18,2000000,4260517182.72,202872.11,5.99
2004,Laos 2004,129000,5,0.486,.,.,12408559.67,96.19,0.21
2004,Lebanon 2004,85000,7,4.555,17,.,944184257.15,11107.92,2.07
2004,Liberia 2004,.,.,0.670,265,.,3501786.04,.,.
2004,Libya 2004,76000,4,2.076,.,.,878479600.46,11558.79,1.56
2004,St Lucia 2004,.,.,.,.,.,.,.,.
2004,Liechtenstein 2004,.,.,.,.,.,.,.,.
2004,Sri Lanka 2004,239000,3,2.997,14,50000000,688564399.19,2881.01,2.44
2004,Lesotho 2004,2000,0,2.543,6,1000000,33882295.04,16932.68,24.30
2004,Lithuania 2004,28000,2,4.129,4,49000000,1001432471.45,35764.17,4.98
2004,Luxembourg 2004,1512,1,0.683,2,.,244787312.16,161789.37,2.07
2004,Latvia 2004,5000,0,1.597,9,12000000,243878551.05,48765.96,7.23
2004,Morocco 2004,250000,2,3.402,12,14000000,1966590306.06,7866.33,4.15
2004,Monaco 2004,.,.,.,.,.,.,.,.
2004,Moldova 2004,9000,1,0.361,1,.,10035872.98,1114.97,1.45
2004,Madagascar 2004,21000,0,1.248,10,.,60133876.11,2863.38,10.56
2004,Maldives 2004,.,.,.,.,.,.,.,.
2004,Mexico 2004,203000,0,0.406,.,320000000,3415720396.59,16826.13,2.17
2004,Marshall Islands 2004,.,.,.,.,.,.,.,.
2004,Macedonia 2004,17000,2,2.380,.,.,142242578.31,8366.72,2.85
2004,Mali 2004,11000,0,1.554,10,.,80326558.62,7301.75,17.62
2004,Malta 2004,2000,1,0.718,1,.,41498477.80,20738.87,1.44
2004,Myanmar 2004,482250,2,1.909,.,194000000,.,.,.
2004,Montenegro 2004,.,.,.,.,.,.,.,.
2004,Mongolia 2004,15000,1,1.393,.,.,32774683.05,2184.83,2.32
2004,Mozambique 2004,11000,0,1.136,.,.,80726991.81,7338.15,21.20
2004,Mauritania 2004,20000,2,3.838,.,.,76940502.93,3846.83,5.88
2004,Mauritius 2004,.,.,0.171,.,6000000,10628702.20,.,.
2004,Malawi 2004,6000,0,0.837,.,.,22415955.63,3735.37,17.30
2004,Malaysia (-1965) 2004,.,.,.,.,.,.,.,.
2004,Malaysia (1966-) 2004,130000,1,2.263,12,65000000,3083824995.99,23721.55,4.41
2004,Namibia 2004,15000,2,2.528,10,16000000,179011941.60,11933.33,3.37
2004,Niger 2004,10000,0,1.035,.,.,33740693.53,3373.73,13.46
2004,Nigeria 2004,160000,0,0.729,7,6000000,790543649.75,4940.87,6.19
2004,Nicaragua 2004,14000,1,0.563,4,.,34142033.54,2438.54,2.14
2004,Netherlands 2004,53000,1,1.441,4,127000000,9573489773.04,180628.47,4.43
2004,Norway 2004,25000,1,1.849,5,6000000,5561630687.92,222456.33,3.40
2004,Nepal 2004,131000,1,1.793,12,34000000,140897260.32,1075.54,3.45
2004,Nauru 2004,.,.,.,.,.,.,.,.
2004,New Zealand 2004,8000,0,1.252,4,48000000,1393562942.13,174173.60,6.40
2004,Oman 2004,45000,5,12.011,40,41000000,3642408750.35,80940.62,6.53
2004,Pakistan (-1970) 2004,.,.,.,.,.,.,.,.
2004,Pakistan (1971-) 2004,921000,2,4.264,30,456000000,4336405993.63,4708.36,6.96
2004,Panama 2004,.,.,.,.,.,.,.,.
2004,Peru 2004,157000,1,1.382,8,47000000,974687006.13,6208.16,2.40
2004,Philippines 2004,146000,0,1.361,8,34000000,1338471685.06,9167.55,7.88
2004,Palau 2004,.,.,.,.,.,.,.,.
2004,Papua New Guinea 2004,3000,0,0.622,.,.,28461947.50,9484.15,12.31
2004,Poland 2004,162000,1,1.885,5,225000000,5541182283.17,34204.62,4.44
2004,"Korea, North 2004",1295000,9,.,.,8000000,.,.,.
2004,Portugal 2004,91000,2,1.966,5,70000000,3849328885.34,42299.85,2.26
2004,Paraguay 2004,24000,1,1.111,.,4000000,95002517.21,3958.27,2.64
2004,Qatar 2004,12000,3,2.434,10,.,1008263038.93,84014.92,1.48
2004,Romania 2004,176000,2,2.008,9,285000000,1921426198.85,10917.13,2.45
2004,Russia 2004,1452000,2,3.546,16,.,25468942411.60,17540.58,3.52
2004,Rwanda 2004,53000,1,1.973,.,.,47634927.15,898.76,3.29
2004,Saudi Arabia 2004,214000,3,8.082,.,1170000000,24748876584.73,115648.42,9.08
2004,Serbia and Montenegro 2004,.,.,.,.,.,.,.,.
2004,Sudan (-2011) 2004,121000,1,5.782,.,293000000,1426869028.48,11792.21,18.62
2004,Sudan (2012-) 2004,.,.,.,.,.,.,.,.
2004,Senegal 2004,18000,0,1.339,.,.,110395067.95,6132.72,8.16
2004,Singapore 2004,165000,8,4.417,30,375000000,5235682383.81,31731.22,1.12
2004,Solomon Islands 2004,.,.,.,.,.,.,.,.
2004,Sierra Leone 2004,13000,1,1.604,9,.,25031912.36,1925.38,6.01
2004,El Salvador 2004,15000,1,1.025,6,.,169254191.15,11282.86,4.05
2004,San Marino 2004,.,.,.,.,.,.,.,.
2004,Somalia 2004,.,.,.,.,.,.,.,.
2004,Serbia 2004,.,.,.,.,.,.,.,.
2004,South Sudan 2004,.,.,.,.,.,.,.,.
2004,Sao Tome and Principe 2004,.,.,.,.,.,.,.,.
2004,USSR 2004,.,.,.,.,.,.,.,.
2004,Suriname 2004,1000,1,.,.,.,.,.,.
2004,Slovakia 2004,20000,1,1.652,4,.,970314695.94,48513.31,4.44
2004,Slovenia 2004,10000,1,1.431,4,17000000,499984318.51,49993.43,2.86
2004,Sweden 2004,27600,1,1.445,4,47000000,5466634830.21,198059.30,4.71
2004,Swaziland 2004,.,.,1.764,.,.,44483256.06,.,.
2004,Seychelles 2004,650,.,1.898,5,.,16000322.39,24578.07,2.40
2004,Syria 2004,415000,8,5.542,28,25000000,1505948505.16,3628.78,2.36
2004,Chad 2004,34000,1,1.145,.,.,64849200.92,1907.27,3.27
2004,Togo 2004,8750,0,1.638,11,.,34231618.95,3911.74,10.16
2004,Thailand 2004,419000,1,1.080,7,114000000,1962104550.31,4682.82,1.69
2004,Tajikistan 2004,12000,0,2.173,16,.,47087416.79,3923.62,12.07
2004,Turkmenistan 2004,26000,1,.,.,21000000,.,.,.
2004,Timor-Leste 2004,1000,0,0.712,.,.,3292666.94,3289.38,6.85
2004,Tonga 2004,.,.,.,.,.,.,.,.
2004,Trinidad and Tobago 2004,2000,0,0.571,3,.,85990122.18,42973.57,3.69
2004,Tunisia 2004,47000,1,1.426,6,.,444677315.80,9461.02,3.01
2004,Turkey 2004,616000,3,2.785,.,243000000,12407623195.63,20142.21,3.03
2004,Tuvalu 2004,.,.,.,.,.,.,.,.
2004,Taiwan 2004,.,.,.,.,.,.,.,.
2004,Tanzania 2004,28000,0,0.995,.,.,155665004.10,5559.27,13.09
2004,Uganda 2004,55000,1,2.310,14,36000000,195808192.33,3560.08,11.39
2004,Ukraine 2004,271000,1,2.597,8,.,2178395222.14,8038.33,4.55
2004,Uruguay 2004,24920,2,2.105,8,.,340095141.79,13646.93,2.81
2004,United States 2004,1473000,1,3.786,19,558000000,479627592713.89,325612.54,7.53
2004,Uzbekistan 2004,75000,1,.,.,.,.,.,.
2004,St Vincent and the Grenadines 2004,.,.,.,.,.,.,.,.
2004,"Vietnam, South 2004",.,.,.,.,.,.,.,.
2004,Venezuela 2004,82000,1,1.288,5,9000000,1699318687.03,20723.15,4.13
2004,Vietnam 2004,.,.,1.852,.,304000000,992198600.15,.,.
2004,"Vietnam, North 2004",.,.,.,.,.,.,.,.
2004,Vanuatu 2004,.,.,.,.,.,.,.,.
2004,Samoa 2004,.,.,.,.,.,.,.,.
2004,Tibet 2004,.,.,.,.,.,.,.,.
2004,Yemen 2004,136000,3,5.301,.,254000000,841144176.98,6184.84,7.77
2004,"Yemen, North 2004",.,.,.,.,.,.,.,.
2004,"Yemen, South 2004",.,.,.,.,.,.,.,.
2004,Yugoslavia 2004,.,.,.,.,.,.,.,.
2004,South Africa 2004,55000,0,1.356,5,.,3319509160.69,60353.61,11.52
2004,Zambia 2004,16000,0,1.581,9,.,122830856.76,7676.45,11.58
2004,Zimbabwe 2004,50000,1,4.411,.,.,269254835.80,5384.99,11.35
2005,Afghanistan 2005,27000,0,1.950,.,46000000,122390931.54,4532.83,17.63
2005,Angola 2005,118000,2,3.692,18,39000000,1365055364.27,11568.17,5.60
2005,Albania 2005,22500,2,1.350,.,7000000,110140852.69,4894.93,1.81
2005,Andorra 2005,.,.,.,.,.,.,.,.
2005,United Arab Emirates 2005,51000,2,3.656,.,2170000000,6604220558.20,129491.98,3.21
2005,Argentina 2005,102000,1,0.762,.,3000000,1683591662.21,16505.64,2.93
2005,Armenia 2005,49000,3,2.872,16,.,140738123.12,2872.15,1.77
2005,Antigua and Barbuda 2005,170,.,.,.,.,.,.,.
2005,Australia 2005,53000,1,1.880,7,478000000,13031499022.70,245872.70,7.24
2005,Austria 2005,40000,1,0.854,2,23000000,2686233055.59,67154.15,1.76
2005,Azerbaijan 2005,82000,2,2.299,.,53000000,304521477.73,3713.63,2.35
2005,Burundi 2005,82000,2,4.436,.,.,49557255.83,604.35,4.29
2005,Belgium 2005,37000,1,1.092,3,3000000,4228329809.73,114276.10,3.09
2005,Benin 2005,8000,0,0.931,8,.,44706021.08,5587.55,9.52
2005,Burkina Faso 2005,11250,0,1.352,12,18000000,73843328.16,6563.27,16.13
2005,Bangladesh 2005,252000,0,1.007,12,10000000,699268292.68,2774.86,5.71
2005,Bulgaria 2005,85000,3,2.345,8,132000000,699447303.22,8228.69,2.14
2005,Bahrain 2005,21000,5,3.215,.,66000000,513319148.94,24442.61,1.33
2005,Bahamas 2005,860,0,.,.,.,.,.,.
2005,Bosnia and Herzegovina 2005,12000,1,1.589,5,.,173307051.57,14441.05,5.08
2005,Belarus 2005,183000,4,1.498,5,6000000,452684068.31,2473.67,0.79
2005,Belize 2005,1000,1,0.961,4,.,10711000.00,10700.30,2.72
2005,Bolivia 2005,70000,2,1.776,7,1000000,169573895.69,2422.45,2.31
2005,Brazil 2005,673000,1,1.523,6,224000000,13588563917.19,20191.00,4.27
2005,Barbados 2005,610,0,.,.,.,.,.,.
2005,Brunei 2005,11000,6,2.608,.,1000000,248588079.79,22596.86,0.86
2005,Bhutan 2005,.,.,.,.,.,.,.,.
2005,Botswana 2005,11000,1,2.858,.,.,283832968.07,25800.65,4.84
2005,Central African Republic 2005,3000,0,1.140,.,.,15396191.73,5130.35,15.41
2005,Canada 2005,71000,0,1.116,6,123000000,12987704241.62,182922.84,5.08
2005,Switzerland 2005,109000,3,0.855,5,168000000,3484580790.23,31968.34,0.58
2005,Chile 2005,116000,2,2.412,14,449000000,3001246053.05,25872.59,3.35
2005,China 2005,3755000,0,2.040,15,3554000000,46288272091.58,12327.10,7.08
2005,Cote d'Ivoire 2005,19000,0,1.463,10,.,249872936.39,13150.52,13.96
2005,Cameroon 2005,23000,0,1.345,.,5000000,223084577.06,9698.91,10.60
2005,"Congo, Democratic Republic 2005",65000,0,1.381,11,19000000,165205060.90,2541.58,11.91
2005,Congo 2005,12000,1,1.658,7,4000000,100916047.20,8408.97,4.84
2005,Colombia 2005,336000,2,3.353,.,16000000,4914181338.19,14625.50,4.32
2005,Comoros 2005,.,.,.,.,.,.,.,.
2005,Cape Verde 2005,1000,1,0.712,3,.,6924527.31,6917.61,3.38
2005,Costa Rica 2005,.,.,.,.,.,.,.,.
2005,Czechoslovakia 2005,.,.,.,.,.,.,.,.
2005,Cuba 2005,76000,2,3.869,.,.,1649700000.00,21706.29,5.73
2005,Cyprus (-1974) 2005,.,.,.,.,.,.,.,.
2005,Cyprus (1975-) 2005,10750,2,2.056,3,20000000,375565835.94,34933.11,1.41
2005,Czech Republic 2005,28000,1,1.794,5,593000000,2439538514.20,87123.26,6.54
2005,"Germany, East 2005",.,.,.,.,.,.,.,.
2005,Germany 2005,285000,1,1.330,4,164000000,38054968287.53,133525.74,3.85
2005,"Germany, West 2005",.,.,.,.,.,.,.,.
2005,Djibouti 2005,13000,5,6.329,.,7000000,44847260.59,3449.52,3.79
2005,Dominica 2005,.,.,.,.,.,.,.,.
2005,Denmark 2005,21000,1,1.311,4,119000000,3468458703.66,165156.84,3.38
2005,Dominican Republic 2005,40000,1,0.814,6,2000000,276866018.91,6921.48,1.88
2005,Algeria 2005,319000,3,2.834,.,159000000,2924820262.49,9168.69,2.96
2005,Ecuador 2005,47270,1,2.298,.,48000000,954000000.00,20181.51,6.68
2005,Egypt 2005,799000,3,2.854,10,726000000,2559573971.99,3203.47,2.68
2005,Eritrea 2005,202000,10,.,.,98000000,.,.,.
2005,Spain 2005,220000,1,1.022,4,363000000,11824487004.10,53747.42,2.03
2005,Estonia 2005,8000,1,1.899,7,23000000,266011690.09,33247.31,3.22
2005,Ethiopia (-1992) 2005,.,.,.,.,.,.,.,.
2005,Ethiopia (1993-) 2005,183000,1,2.763,19,.,342653382.03,1872.41,11.57
2005,Finland 2005,31000,1,1.342,4,105000000,2743439870.66,88495.21,2.27
2005,Fiji 2005,4000,1,1.434,6,.,43110585.45,10774.95,2.95
2005,France (-1962) 2005,.,.,.,.,.,.,.,.
2005,France (1963-) 2005,359000,1,2.401,5,2000000,52910085810.22,147381.44,4.23
2005,Micronesia 2005,.,.,.,.,.,.,.,.
2005,Gabon 2005,7000,1,1.203,.,.,113750954.80,16247.82,2.37
2005,United Kingdom 2005,217000,1,2.280,6,27000000,55151363636.36,254152.58,6.35
2005,Georgia 2005,23000,1,3.339,19,92000000,214072020.63,9307.07,6.33
2005,Ghana 2005,7000,0,0.598,3,0,64195078.89,9169.42,18.28
2005,Guinea 2005,13000,0,.,.,1000000,.,.,.
2005,Gambia 2005,800,0,0.478,4,.,2985085.07,3726.70,8.60
2005,Guinea-Bissau 2005,9000,1,2.065,.,.,12116371.55,1346.11,3.36
2005,Equatorial Guinea 2005,1000,0,.,.,12000000,.,.,.
2005,Greece 2005,168000,3,2.837,7,405000000,7028603407.54,41836.68,1.87
2005,Grenada 2005,.,.,.,.,.,.,.,.
2005,Guatemala 2005,48000,1,0.384,3,.,104468227.25,2176.38,1.05
2005,Guyana 2005,3000,1,2.244,.,.,18506566.60,6166.80,5.55
2005,Honduras 2005,20000,1,0.641,3,.,62044026.15,3102.05,2.21
2005,Croatia 2005,31000,2,1.760,5,.,799161315.41,25778.57,2.52
2005,Haiti 2005,.,.,.,.,.,.,.,.
2005,Hungary 2005,44000,1,1.418,3,13000000,1596091851.74,36273.99,3.25
2005,Indonesia 2005,582000,1,0.751,5,36000000,2146270422.79,3687.74,2.92
2005,India 2005,3047000,1,2.755,18,1161000000,22981845366.09,7542.45,10.35
2005,Ireland 2005,10000,0,0.542,2,5000000,1145006839.95,114489.24,2.25
2005,Iran 2005,585000,2,3.092,15,57000000,6796699586.61,11618.27,3.71
2005,Iraq 2005,227000,3,2.243,.,189000000,1120278565.90,4935.13,2.67
2005,Iceland 2005,.,.,.,.,.,.,.,.
2005,Israel 2005,176000,6,7.534,18,1133000000,10761221708.44,61142.96,2.97
2005,Italy 2005,445000,2,1.809,5,163000000,33526924511.88,75341.23,2.36
2005,Jamaica 2005,3000,0,0.528,2,10000000,59121600.00,19700.63,4.65
2005,Jordan 2005,111000,8,4.795,13,36000000,603667136.81,5438.39,2.34
2005,Japan 2005,272000,0,0.977,6,456000000,44689080832.39,164297.49,4.59
2005,Kazakhstan 2005,101000,1,1.036,.,42000000,591985264.90,5861.18,1.55
2005,Kenya 2005,29000,0,1.691,9,.,316799445.78,10923.74,20.61
2005,Kyrgyzstan 2005,18000,1,3.078,.,3000000,75719633.06,4206.41,8.83
2005,Cambodia 2005,191000,3,1.150,15,.,72377516.68,378.94,0.80
2005,Kiribati 2005,.,.,.,.,.,.,.,.
2005,St Kitts and Nevis 2005,.,.,.,.,.,.,.,.
2005,"Korea, South 2005",693000,3,2.467,13,801000000,22159583961.48,31976.27,1.71
2005,Kuwait 2005,23000,2,4.343,17,16000000,3509417808.22,152576.75,4.27
2005,Laos 2005,129000,5,0.437,.,4000000,11966025.87,92.76,0.19
2005,Lebanon 2005,85000,6,4.522,17,1000000,962520729.68,11323.64,2.12
2005,Liberia 2005,15000,1,1.459,696,.,8025000.00,534.96,3.18
2005,Libya 2005,76000,4,1.460,.,.,690920207.89,9090.94,1.11
2005,St Lucia 2005,.,.,.,.,.,.,.,.
2005,Liechtenstein 2005,.,.,.,.,.,.,.,.
2005,Sri Lanka 2005,200000,2,2.640,13,58000000,644211154.24,3221.04,2.59
2005,Lesotho 2005,2000,0,2.457,6,.,33620052.52,16801.63,23.65
2005,Lithuania 2005,29000,2,4.013,4,9000000,1048389103.12,36150.10,4.60
2005,Luxembourg 2005,1512,1,0.659,2,.,243750777.27,161104.28,2.03
2005,Latvia 2005,5000,0,1.612,8,4000000,272557560.67,54500.61,7.22
2005,Morocco 2005,251000,2,3.412,11,101000000,2031133671.74,8092.13,4.19
2005,Monaco 2005,.,.,.,.,.,.,.,.
2005,Moldova 2005,10000,1,0.400,1,.,11960379.69,1195.92,1.44
2005,Madagascar 2005,22000,0,1.072,10,.,54018274.25,2455.26,8.91
2005,Maldives 2005,.,.,.,.,.,.,.,.
2005,Mexico 2005,204000,0,0.418,.,36000000,3621526182.05,17752.49,2.25
2005,Marshall Islands 2005,.,.,.,.,.,.,.,.
2005,Macedonia 2005,19000,2,2.029,7,.,127003654.35,6684.05,2.18
2005,Mali 2005,12000,0,1.576,11,13000000,86450721.85,7203.63,16.91
2005,Malta 2005,2000,1,0.878,1,18000000,52586678.61,26280.20,1.77
2005,Myanmar 2005,483000,2,.,.,160000000,.,.,.
2005,Montenegro 2005,.,.,.,.,.,.,.,.
2005,Mongolia 2005,16000,1,1.181,.,.,29798049.64,1862.26,1.86
2005,Mozambique 2005,11000,0,0.806,.,.,62247951.09,5658.39,15.48
2005,Mauritania 2005,21000,2,3.052,.,.,66659556.73,3174.11,4.58
2005,Mauritius 2005,2000,0,0.173,.,.,10886135.74,5440.35,1.06
2005,Malawi 2005,7000,0,1.387,.,.,38213645.26,5458.31,25.26
2005,Malaysia (-1965) 2005,.,.,.,.,.,.,.,.
2005,Malaysia (1966-) 2005,135000,1,2.174,12,57000000,3120329539.75,23113.38,4.15
2005,Namibia 2005,15000,2,2.645,10,.,192073026.91,12804.01,3.57
2005,Niger 2005,10000,0,0.963,11,.,32798190.07,3279.49,12.99
2005,Nigeria 2005,161000,0,0.601,6,.,674206410.00,4187.59,5.21
2005,Nicaragua 2005,14000,1,0.540,4,.,34123573.95,2437.22,2.07
2005,Netherlands 2005,60000,1,1.410,4,102000000,9567218007.71,159450.98,3.84
2005,Norway 2005,47000,2,1.582,5,14000000,4884904928.21,103931.94,1.56
2005,Nepal 2005,131000,1,1.929,13,6000000,156845696.62,1197.29,3.76
2005,Nauru 2005,.,.,.,.,.,.,.,.
2005,New Zealand 2005,9000,0,1.208,4,10000000,1389741603.89,154398.58,5.55
2005,Oman 2005,46000,5,11.750,43,173000000,3652015604.68,79389.92,6.40
2005,Pakistan (-1970) 2005,.,.,.,.,.,.,.,.
2005,Pakistan (1971-) 2005,921000,2,4.200,29,422000000,4599242556.98,4993.74,6.99
2005,Panama 2005,12000,1,.,.,.,.,.,.
2005,Peru 2005,157000,1,1.533,8,368000000,1149149149.15,7319.37,2.70
2005,Philippines 2005,147000,0,1.332,8,14000000,1372702435.31,9338.05,7.80
2005,Palau 2005,.,.,.,.,.,.,.,.
2005,Papua New Guinea 2005,3000,0,0.626,.,.,30464709.64,10151.52,12.70
2005,Poland 2005,162000,1,1.937,5,112000000,5896368103.85,36397.11,4.56
2005,"Korea, North 2005",1295000,9,.,.,5000000,.,.,.
2005,Portugal 2005,93000,2,2.047,5,157000000,4039422957.34,43434.19,2.31
2005,Paraguay 2005,25000,1,0.942,6,1000000,82276370.82,3290.92,2.18
2005,Qatar 2005,12000,2,1.993,10,.,887500000.00,73952.17,1.39
2005,Romania 2005,177000,2,1.982,8,459000000,1975941243.09,11163.45,2.39
2005,Russia 2005,1452000,2,3.578,18,.,27336978051.51,18827.11,3.54
2005,Rwanda 2005,53000,1,1.743,.,.,44996380.87,848.97,2.96
2005,Saudi Arabia 2005,216000,3,7.731,.,158000000,25391903071.71,117554.56,8.86
2005,Serbia and Montenegro 2005,.,.,.,.,.,.,.,.
2005,Sudan (-2011) 2005,123000,1,4.392,.,132000000,1164976807.19,9471.28,14.32
2005,Sudan (2012-) 2005,.,.,.,.,.,.,.,.
2005,Senegal 2005,19000,0,1.429,.,15000000,124403731.71,6547.22,8.47
2005,Singapore 2005,167000,7,4.288,34,536000000,5463830809.90,32717.35,1.10
2005,Solomon Islands 2005,.,.,.,.,.,.,.,.
2005,Sierra Leone 2005,13000,1,1.447,8,.,23552150.61,1811.56,5.64
2005,El Salvador 2005,16000,1,0.995,6,.,170000000.00,10624.34,3.70
2005,San Marino 2005,.,.,.,.,.,.,.,.
2005,Somalia 2005,.,.,.,.,.,.,.,.
2005,Serbia 2005,.,.,.,.,.,.,.,.
2005,South Sudan 2005,.,.,.,.,.,.,.,.
2005,Sao Tome and Principe 2005,.,.,.,.,.,.,.,.
2005,USSR 2005,.,.,.,.,.,.,.,.
2005,Suriname 2005,2000,1,.,.,.,.,.,.
2005,Slovakia 2005,20000,1,1.687,5,4000000,1054222111.68,52708.47,4.53
2005,Slovenia 2005,12000,1,1.415,4,3000000,514202213.66,42846.61,2.36
2005,Sweden 2005,28600,1,1.418,4,78000000,5518459541.56,192946.38,4.48
2005,Swaziland 2005,.,.,2.301,.,.,59471954.46,.,.
2005,Seychelles 2005,450,.,1.602,4,15000000,14727272.73,32654.71,2.95
2005,Syria 2005,416000,8,5.026,27,35000000,1450574731.80,3486.95,2.19
2005,Chad 2005,35000,1,0.835,.,.,55491502.94,1585.43,2.40
2005,Togo 2005,9750,0,1.571,10,.,33238028.99,3408.68,8.99
2005,Thailand 2005,421000,1,1.048,7,70000000,1984492778.49,4713.75,1.64
2005,Tajikistan 2005,13000,0,.,.,.,.,.,.
2005,Turkmenistan 2005,26000,1,.,.,.,.,.,.
2005,Timor-Leste 2005,.,.,1.676,.,.,8230000.00,.,.
2005,Tonga 2005,.,.,.,.,.,.,.,.
2005,Trinidad and Tobago 2005,3000,0,0.612,3,.,97752238.24,32573.22,2.64
2005,Tunisia 2005,47000,1,1.452,6,168000000,468475412.36,9967.35,3.10
2005,Turkey 2005,617000,3,2.501,.,1092000000,12080976481.10,19580.16,2.75
2005,Tuvalu 2005,.,.,.,.,.,.,.,.
2005,Taiwan 2005,.,.,.,.,.,.,.,.
2005,Tanzania 2005,28000,0,0.824,.,10000000,139493072.32,4981.72,11.17
